#numAllW:86615035
FINES,22222
CHACO,2564
JUJUY,1344
SALTA,4129
RIOJA,4340
PAMPA,2263
FUEGO,25395
LECHO,2003
ÁREAS,24400
VIVOS,5620
AÉREO,6781
ELLOS,104350
RESTO,48805
IGM01,6
MARCA,24683
HAYES,910
ANDES,4529
LARGO,82598
COSTA,46183
CHICO,8525
PUNTA,11977
BAUZÁ,98
QUEDÓ,25925
UNIDA,4548
APIPÉ,55
ELLAS,43852
SALTO,8878
CHICA,10450
PALMA,7222
BASSI,100
REG01,8
DENSA,1832
MISMA,86550
ANCHA,3103
DUNAS,1288
TENGA,11661
CERRO,14732
TRAMO,11085
POSEE,40760
BAJOS,11367
SUAVE,4907
SUELO,21933
SECOS,4569
FRÍOS,2329
ALTAS,13833
FLORA,12958
FAUNA,10133
HALLA,7809
ÁRBOL,13546
SECAS,2432
DOTAN,180
TENÍA,75062
500MM,16
DURAS,3092
VIDES,429
CRECE,6416
IGUAL,54618
HOGAR,13372
VUELA,1393
PECES,6522
GRADO,25296
PESOS,5882
DÓLAR,1643
SOCIO,5405
MONTO,1034
JORGE,20195
OLMOS,984
CIEPP,3
MODOS,7111
UBICÓ,1540
SIRVE,14975
INDEC,479
BRUTO,1734
PESCA,8595
RAZAS,6004
DIETA,4003
TRIGO,4122
CARNE,11760
RAZÓN,29006
METAL,17431
ANCHO,14355
MTESS,4
LECHE,6744
RAMAS,8527
NAVAL,10908
EUMED,43
NOCHE,36414
CAÍDA,16710
RODEA,3801
BASAN,2593
CRUZA,3916
VERSE,8066
BRAZO,8157
PARED,6974
HIELO,10160
CUBRE,6603
RUTAS,8949
ATRAE,1867
POCOS,28246
TALES,36523
UBICA,10016
CARGA,19084
AHORA,58947
MANOS,30734
MILES,14639
NOBEL,3053
TEMAS,48250
MISIL,2648
GOZAN,977
VIENE,17601
CABLE,6539
TORNO,17915
VECES,82395
VASTA,1586
RITMO,9453
SIGUE,32969
TASAS,2533
FLUJO,7813
CENSO,30131
SALDO,1141
SITÚA,10464
WORLD,33788
GASTO,2435
PASAN,6864
UNIRÁ,586
SUBIR,5728
PILAR,6175
BANCA,2642
NOTAS,39377
UNIDO,21784
PADRE,83959
NORMA,8774
VIGOR,3649
GENTE,37185
DEBEN,27722
NIEGA,3706
CUYOS,12407
STYLE,33200
CLEAR,9202
FIJOS,1568
CORTA,13782
CAMPO,58461
GESTÓ,260
LOTES,1090
LENTA,3038
FAZEN,8
COSAS,32886
VIVIR,16069
ALPES,1914
TIPOS,30806
TIRAR,1523
HOJAS,16225
HARTO,630
CLERO,2800
XVIII,16276
ACABÓ,9522
TAREA,10494
LOGRÓ,27957
REDES,8455
COSTO,6295
CAPTA,430
POZOS,2168
BUSCA,17660
DECIR,61271
MOVER,3019
CREAN,4051
SERLO,1779
CLARO,23271
MOTOR,23538
FRENO,1196
HALAR,30
ORUGA,376
CAPAZ,19521
OPERA,9129
IDEAL,8367
QUEDA,26799
RIEGO,3534
PEINE,432
SEGAR,110
TALÓN,549
TIMÓN,867
ARADO,535
FIJAR,2017
BOMBA,6732
LLAVE,3679
NARIZ,3012
HAGAN,2662
ABONO,579
ARENA,10415
ACERO,6714
MANGO,1445
RUEDA,5610
PIEZA,12344
REGAR,377
PALAS,905
SACAR,5989
LABOR,16626
VIVEN,10870
CLAVE,13369
SERES,11056
RICOS,4371
VENDE,3186
ISTMO,1542
MONDE,1234
CRISE,81
PARIS,12407
SEUIL,638
58367,6
ATEAS,49
CREER,4595
ATEOS,357
ALGÚN,32997
AUTOR,47481
NEGAR,1240
THEÓS,7
THETA,268
DSEDA,5
ATHÉE,32
AQUEL,22893
CREEN,6010
VISOS,151
DÉBIL,5421
PUEDA,17888
ENTES,1022
ÉSTOS,15671
AQUÉL,2590
JUDEO,425
USADO,22263
MARCO,18835
FRUTO,9101
INDIA,14779
PAPEL,48802
SABRE,312
ARIEL,2868
HEMOS,6272
COBRÓ,1084
TEMÍA,960
QUEDE,3050
ESTOY,14988
MORAL,9046
EMANA,390
ÉTICA,3386
JAMES,16210
LEUBA,2
ELIGE,3271
CLASE,35517
SEXOS,1746
MARÍA,65891
IDEAS,19253
PEDRO,43439
20874,5
GÓMEZ,12730
DUDAS,6565
ASCII,434
LLAMA,26274
NAMES,1739
ICANN,77
ABAJO,15432
AYUDÓ,6608
ENVÍO,2764
MORSE,510
GUIÓN,9646
CCITT,23
66003,2
TECLA,1460
ACUSE,149
START,1242
LENTO,4843
VARÍA,6148
CARRO,3238
BARRA,6222
TOMAR,23122
CP367,1
SESGO,829
SABER,21998
BYTES,1571
10646,34
ASCIZ,12
AALIB,2
VÍDEO,10554
BRUNO,2843
MENTE,8179
CULTA,916
MEMMO,25
LAMPS,76
GUSTO,7656
FUNDA,7265
NADIE,18248
NACER,3335
JUEGO,72392
SABIO,3241
MILÁN,4691
VENIR,2575
SOÑAR,716
CURVA,4814
SUEÑO,10601
BASTA,3345
COSTE,6233
LAPSO,1795
MARIA,22854
FIORE,190
MACHU,299
STATA,27
BAILS,26
JOVEN,42039
IRURA,11
VILLA,39878
CASCO,9820
TORRE,29724
REINA,26823
ERNIO,10
NIÑOS,32748
ANDAR,1836
EUSKO,351
VASCA,2964
VASCO,9056
EZKER,117
BATUA,122
VOCES,12441
PROSA,4221
NIÑEZ,2659
CLARA,13741
DICHA,33160
VEÍAN,2125
NADAL,842
RAMÓN,12723
PABLO,18831
NÓBEL,108
VIAJA,5247
VIEJO,15718
VIGÍA,692
BELLA,6932
CALPE,1713
WOMEN,2446
AYUSO,183
PÉREZ,17659
SALIR,15812
ELLIS,1328
LARGE,905
SCALE,339
SPACE,3397
09906,14
ASTRO,1047
ENANA,880
DENSO,1550
GANAR,18154
PENSÓ,3678
MUCHA,15685
ACUÑÓ,987
LLAMÓ,12137
CORTO,15855
SUFRA,357
DISCO,68339
FUESE,8720
VIOLA,3152
DÓNDE,8210
RAYOS,5333
SOLES,920
SÚPER,1911
MICRO,1726
ABRIL,53242
EMITA,200
NUBES,3172
BLACK,15117
HOLES,105
87032,4
LOGOS,875
ÉSTAS,10516
PÉRON,26
CETTE,189
FAIRE,295
OBJET,39
VITAL,4777
BROWN,8243
PONEN,5046
MDASH,1384
TALLA,6188
COORD,939
QUIZÁ,8746
OPONE,1772
CESAR,3453
AMIGO,27267
ESPERA,11457
VACÍAS,775
PUEDES,9928
QUIERO,9913
AGREGA,3188
TOMADA,4857
CUENTA,111520
VISITA,13309
VARIOS,114439
TRATAN,4832
TIENES,5798
ENLACE,20359
METROS,52187
REGIÓN,115712
ACTUAL,77171
IDIOMA,20106
ESPAÑA,111836
TIEMPO,171873
TRAVÉS,83980
ORIGEN,74095
AUNQUE,204981
TEORÍA,29254
PODRÍA,38969
CUANDO,309468
VALLES,6820
DERIVA,9468
ADRIAN,1769
UNIDOS,64535
AFIRMA,10234
ABADIA,567
HABÍAN,54481
ESCUDO,23845
VIRTUS,106
CUATRO,97857
PRIMER,211533
TERCER,34071
FRUTOS,5925
ARAGÓN,10984
CUARTO,24390
BUEYES,725
ADOPTÓ,5417
FRANJA,5029
GRANDE,46847
CENTRO,110132
MÚSICA,90512
GRUPOS,55955
PUNTOS,62517
RESTOS,28294
DEBIDO,116751
ROMANO,16334
OCUPAN,3863
BIENES,12883
OBISPO,18364
CAMBIO,53904
CABOET,9
ARNAUA,1
SUPUSO,6749
SIGLOS,23984
DEFINE,9850
ENCLAR,2
OTORGA,5232
PARTES,38582
CORONA,19059
TENÍAN,28988
POBRES,6917
PODÍAN,13262
NÚMERO,113844
FRENTE,68745
INICIÓ,23906
ACTIVA,9638
PUEBLO,87347
FUERON,204031
CABEZA,34632
CARGOS,12541
HUELGA,3907
NINGÚN,32321
CUALES,68550
ORANGE,3014
APENAS,16602
ADEMÁS,181322
ACTUAR,9197
FUERZA,44837
MAÑANA,13302
PUESTO,62867
BELLÓN,58
MOTIVO,32800
GUERRA,111688
JUDÍOS,11447
ESTUVO,44581
PAÍSES,67601
EVITAR,26886
ÚLTIMA,51934
APROBÓ,5034
ESTADO,158802
FIGURA,27023
VARIAS,83469
POSEER,4352
ÓRGANO,10307
DIRIME,38
CONTRA,168637
COMUNS,10
PUEDEN,125073
ELIGEN,1342
CÓNSUL,4346
GRAVES,7976
SIENDO,128875
FLUYEN,481
CURSOS,8393
FORMAR,25579
VALIRA,60
SUAVES,2488
ELEVAN,683
ENCIMA,15666
HUMANA,17376
CENTRA,4725
PARTIR,81699
ABUNDA,855
PRADOS,1359
ENCAMP,24
CIUDAD,307678
ORDINO,42
CAUDAL,4472
ÚLTIMO,77263
DIVIDE,10534
QUARTS,16
NOMBRE,251036
NACIDO,39106
TIENEN,87763
SOCIAL,52044
CUANTO,29769
CIAPOP,6
DEBIDA,2752
MÁXIMO,22883
VIVIDO,2881
LENGUA,34062
HABIDO,4444
DETRÁS,15037
ESTUDI,92
CENTRE,2840
CIERTA,16802
ÁMBITO,15760
DÉCADA,40235
TIERRA,72745
CAMPOS,20383
BOVINA,400
EQUINA,149
SOSTÉN,627
AMPLIA,14414
VENÍAN,2087
SECTOR,30186
CUMBRE,6228
FISCAL,5525
MONEDA,8648
PROPIA,41346
EMITIR,3407
EXISTE,47806
CUBRIR,4542
VIARIA,289
LÍNEAS,27607
ACTIVO,12353
CADENA,22446
CREADA,18291
DENTRO,99325
OFERTA,7678
AMPLIÓ,2663
CORREO,7126
POSTAL,2687
EVENTO,13980
NOCHES,5004
JUEVES,4719
AGOSTO,52103
DIJOUS,16
CICLOS,3457
DANZAS,3218
ATRAJO,2134
MEDIOS,32951
DEBATE,10340
AÑADIR,7797
CLASES,19198
SITUAT,5
VERANO,28521
JUEGOS,48061
EUROPA,44254
AMPARO,2546
MILLÓN,7089
EQUIPO,121018
CAMBIÓ,12859
FUSIÓN,11054
MÁXIMA,18931
MÍNIMA,6083
PISTAS,8240
ETAPAS,10022
FÚTBOL,45947
PREVIA,5448
JUEGAN,3059
MINUTO,5752
MILITA,2355
JUGADO,5586
PILOTO,13428
NÓTESE,1500
FIESTA,24269
ESTIMA,6900
NACIÓN,17378
INGLÉS,129168
UNITED,5777
SUJETA,1993
ABARCA,8206
LIMITA,15484
BUENOS,50160
RELATO,7694
CUENCA,14598
CREADO,30992
PARANÁ,3601
TÍTULO,73420
TRIBUS,8000
FUERTE,37335
IMPUSO,3905
SUJETO,7400
ATAQUE,31320
ACCESO,31919
ABARCÓ,687
LIDERÓ,2350
TROPAS,37054
NEGROS,7330
VIRREY,5946
ELEGIR,7881
DIERON,12892
JURADA,216
RETOCÓ,43
SESIÓN,6497
UNIDAS,7713
MARTÍN,21226
GESTAS,224
LUCHAS,4621
BRASIL,19098
APOYAR,5970
ASUMIÓ,7170
SEPARÓ,3040
LOGRAR,13100
OCUPAR,7579
NEGARA,198
TRIPLE,5218
ACEPTÓ,6817
ANEXAR,199
MEDIDA,28258
ACCIÓN,45536
SUFRIÓ,12919
INDIOS,9113
INICIA,13704
CENSOS,1457
MÉXICO,65333
AMPLIO,12155
LATINA,11927
GOLPES,4072
SIGUIÓ,15519
INFAME,532
TOMADO,8841
MANERA,74726
ESPOSA,32472
ACENTO,3049
PROPIO,53734
EXILIÓ,1194
FORMAL,6723
ESFERA,4382
AZULES,4766
EXACTA,3894
CRISIS,18762
BEAGLE,558
OTORGÓ,5308
MARINO,6364
JUNTAS,5623
DETUVO,2405
PEDIDO,4700
SALIDA,21751
CAMINO,36777
MASIVA,4231
EMPEZÓ,26813
BASADA,18199
PLANES,12086
NÉSTOR,1258
CORTES,9379
PACTOS,856
VUELTA,24187
OPCIÓN,10239
VOTADA,735
MÍNIMO,10449
TERCIO,5117
PUEDAN,10494
JUECES,4488
SENADO,7648
REGULA,2047
INCISO,397
LLEGAR,46678
VIRTUD,5761
TENIDO,20395
EXISTA,2756
DIRIGE,9528
CUERPO,57386
CADUCÓ,66
SIRVEN,5969
REGLAR,59
CARTAS,13396
SUELEN,19098
ESCASA,6070
ESTERO,2048
CHUBUT,786
EJERCE,3914
GRADOS,8510
MILLAS,5793
FORMAN,20749
LÍMITE,15524
FIJADA,837
SIERRA,19906
MARCAN,1419
LAUDOS,27
CORDÓN,1546
MORENO,8229
GARCÍA,27794
OBJETO,26090
FUESEN,2124
HALLEN,168
COSTAS,9351
VERDES,7460
PASASE,304
CRUCES,3470
ACORDÓ,2491
RODEAN,3201
HÚMEDO,3340
MESETA,3503
HÚMEDA,1326
ALTURA,40298
ÚNICOS,5878
UBICAN,2897
JUNTOS,13020
AFLUYE,51
OCÉANO,6202
VARÍAN,3462
ORILLA,6154
LLANOS,2735
MISMAS,14051
ÁRIDAS,690
SURCAN,150
CORTOS,6494
AGRUPA,2568
LAGUNA,10324
SALADA,1174
GÉNERO,42495
SUELOS,5856
POSEEN,11507
RECIBE,23626
MONTES,7194
ROCOSO,1043
ESCALA,13755
CRECEN,2959
MUCHAS,69525
TAMAÑO,35198
CIERVO,969
ANIMAL,13325
CIERTO,25876
VOLVER,18364
CRECER,4441
CRECIÓ,6997
CÁPITA,2855
MEDIDO,974
RÉCORD,8178
JUICIO,12009
BARATO,1250
MAGLIO,33
KULFAS,1
MATÍAS,2360
SCHORR,23
NUEVOS,41092
APORTA,3418
APORTE,3940
BÁSICA,6774
SERÍAN,11503
BLOQUE,7350
CLARÍN,1711
PRENSA,19192
AVANCE,9356
CUADRO,13067
SAGPYA,15
BÁSICO,6156
GRANOS,2829
VACUNA,1527
GANADO,17042
NÚCLEO,17106
VENIDO,3312
EMPLEO,10077
SIGUEN,11295
PASTAS,512
HARINA,2723
CAUCHO,1081
MOVIDO,1146
FABRIL,265
MUCHOS,107129
DOTADO,2665
ARRIBO,851
COSTOS,3219
VIAJAR,6176
SUPERA,3466
CIFRAS,5819
QUINTO,11563
SITIOS,13250
HALLAN,3693
RUINAS,8205
PARQUE,39625
TESORO,4967
BASADO,19059
DICHAS,7647
GENERA,7178
UNESCO,2221
URBANO,15569
TRAMOS,4710
PUERTO,43159
MANEJO,6690
VUELOS,8579
AÉREAS,3929
OFRECE,18311
MODELO,39987
CUARTA,13903
PROVEE,2761
ELIGIÓ,4617
CÓDIGO,25237
MENUDO,26783
FRUTAL,154
CENSAL,198
HUMANO,20366
HEALTH,1487
ÉTNICA,1618
CANADÁ,9958
MASIVO,3302
FÍSICA,17054
PARECE,53120
FUERAN,7968
URBANA,10971
HABLAN,5701
DEDICA,7133
EMPLEA,8130
SUPONE,11556
TIENDA,8188
PRODUC,6
ARARSE,1
COMIDA,10864
MADERA,23577
NEGABA,742
PADRES,24315
NACIDA,9884
EXAMEN,4739
PERDER,10773
ÚNICAS,4028
ROMANA,14682
PÁGINA,49754
FORMAS,32155
DISEÑO,36188
HOMBRE,55755
FIBRAS,3235
CHINOS,4374
AMPLÍA,1096
TRÍADA,394
BÉLICO,1399
EXIGÍA,1298
TIRADO,985
SURGEN,3378
FEUDAL,1712
MEJORA,8637
LABRAN,34
ARADOS,114
RUEDAS,5685
PERSIA,1553
CARGAS,3923
SUMADO,1736
CEREAL,934
ESTABA,102017
REINOS,6732
ÁRABES,7050
MURCIA,6772
SANCHO,3325
CAUSAS,9704
OCTAVO,3712
ISAÍAS,693
BOSQUE,14544
SIGNOS,5525
HABLAR,14169
VIERON,6865
APEROS,213
PRECIO,11722
PLAGAS,1184
PATATA,765
TAREAS,10189
RÁPIDA,9641
LOGROS,5689
DROGAS,5968
ETANOL,711
PLANTA,38198
UNIDAD,29330
VUELTO,5301
PRUEBA,22179
EXIGEN,871
RÁPIDO,13601
BREVES,3058
CLIMAS,2086
MÉTODO,19084
AYUDAR,13607
LLUVIA,6952
CAUCES,695
TÍPICA,6459
EFECTO,25896
DEJADO,8318
ANTAÑO,1988
FÉRTIL,1892
AGOTAN,141
DIÉSEL,1795
VARIAR,3082
BOMBAS,4719
SURCOS,702
CORTAR,3195
PIEZAS,19708
SERVIR,7864
DISCOS,19970
TANQUE,3928
MANUAL,8655
COLOCA,4580
OLORES,587
EXPELE,31
PREVIO,5627
LABRAR,263
CARGAR,2003
ZANJAS,270
ABONOS,392
BORDES,3120
AYUDAN,2743
MALEZA,464
ABONAR,256
RAÍCES,8884
ROCIAR,73
GLOBAL,11219
EXCESO,3893
CAIGAN,301
HAMBRE,3575
SUFREN,2347
APOYOS,1582
DICTAR,840
ACCEDE,4989
ACUSEN,50
LUELMO,35
MADRID,74493
MARCEL,1445
053061,1
REVIEW,4507
DIOSES,9168
SIMPLE,18920
DEIDAD,1810
DIVINO,3097
NIEGAN,922
TROTTA,400
ALGUNO,9947
ATHEÓS,2
GRIEGA,7625
MEZCLA,14715
CREÍAN,1992
LIMITÓ,1211
EXPONE,3565
USADOS,7953
TEÍSMO,51
MISMOS,22461
AJENOS,1206
PENSAR,9221
TÁCITA,167
ACERCA,27076
CONOCE,33019
BONDAD,1103
TEISTA,10
TEXTOS,17308
ASUNTO,9310
